Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Maldives,MDV,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,5248.73200000,5719.37800000,5956.81400000,6376.22100000,6417.98200000,6248.90400000,5972.68700000,5819.77000000,5816.70700000,5401.39300000,4965.33600000,5904.60500000,6247.40500000,6691.40900000,6200.00500000,6599.90900000,7113.07300000,7078.01300000,7092.40300000,7048.53200000,6795.42100000,7017.95300000,7221.55600000,7562.02900000
Maldives,MDV,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,1180000000.00000000,1260000000.00000000,1410000000.00000000,1530000000.00000000,1640000000.00000000,1730000000.00000000,1640000000.00000000,1730000000.00000000,1990000000.00000000,2000000000.00000000,1770000000.00000000,2160000000.00000000,2290000000.00000000,2600000000.00000000,2440000000.00000000,2490000000.00000000,2470000000.00000000,2370000000.00000000,2380000000.00000000,2440000000.00000000,2410000000.00000000,2420000000.00000000,2390000000.00000000,2430000000.00000000
Maldives,MDV,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,2500000000.00000000,2670000000.00000000,3010000000.00000000,3270000000.00000000,3550000000.00000000,3780000000.00000000,3660000000.00000000,3970000000.00000000,4690000000.00000000,4790000000.00000000,4520000000.00000000,5650000000.00000000,6140000000.00000000,7150000000.00000000,6950000000.00000000,7380000000.00000000,7810000000.00000000,8020000000.00000000,8580000000.00000000,9370000000.00000000,9880000000.00000000,10700000000.00000000,11400000000.00000000,12400000000.00000000
Maldives,MDV,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1810000000.00000000,1960000000.00000000,2150000000.00000000,2320000000.00000000,2460000000.00000000,2530000000.00000000,2400000000.00000000,2480000000.00000000,2740000000.00000000,2700000000.00000000,2400000000.00000000,2900000000.00000000,3070000000.00000000,3430000000.00000000,3210000000.00000000,3300000000.00000000,3320000000.00000000,3210000000.00000000,3200000000.00000000,3230000000.00000000,3170000000.00000000,3170000000.00000000,3140000000.00000000,3190000000.00000000
Maldives,MDV,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,3830000000.00000000,4150000000.00000000,4580000000.00000000,4980000000.00000000,5300000000.00000000,5530000000.00000000,5370000000.00000000,5680000000.00000000,6450000000.00000000,6470000000.00000000,6110000000.00000000,7580000000.00000000,8230000000.00000000,9440000000.00000000,9140000000.00000000,9790000000.00000000,10500000000.00000000,10800000000.00000000,11500000000.00000000,12400000000.00000000,13000000000.00000000,14000000000.00000000,15000000000.00000000,16300000000.00000000
Maldives,MDV,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,630000000.00000000,700000000.00000000,739000000.00000000,799000000.00000000,814000000.00000000,801000000.00000000,765000000.00000000,747000000.00000000,748000000.00000000,702000000.00000000,622000000.00000000,740000000.00000000,782000000.00000000,835000000.00000000,770000000.00000000,813000000.00000000,856000000.00000000,833000000.00000000,818000000.00000000,798000000.00000000,755000000.00000000,754000000.00000000,750000000.00000000,764000000.00000000
Maldives,MDV,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,1330000000.00000000,1480000000.00000000,1570000000.00000000,1710000000.00000000,1760000000.00000000,1750000000.00000000,1710000000.00000000,1710000000.00000000,1760000000.00000000,1680000000.00000000,1590000000.00000000,1930000000.00000000,2090000000.00000000,2300000000.00000000,2190000000.00000000,2410000000.00000000,2710000000.00000000,2810000000.00000000,2950000000.00000000,3070000000.00000000,3090000000.00000000,3340000000.00000000,3580000000.00000000,3900000000.00000000
Maldives,MDV,Natural capital (constant 2018 US$),NW.NCA.TO,1130000000.00000000,1160000000.00000000,1310000000.00000000,1010000000.00000000,894000000.00000000,1190000000.00000000,1370000000.00000000,1550000000.00000000,1260000000.00000000,1210000000.00000000,861000000.00000000,399000000.00000000,45159419.00000000,38429926.00000000,34243914.00000000,157000000.00000000,41062432.00000000,57610944.00000000,301000000.00000000,81052447.00000000,92401506.00000000,92224280.00000000,80678361.00000000,119000000.00000000
Maldives,MDV,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4450.38600000,4491.07900000,4959.48100000,3752.20600000,3270.12600000,4256.19900000,4792.28000000,5253.99300000,4167.81900000,3893.99500000,2693.26600000,1217.66800000,134.73630000,111.89320000,96.89900000,429.75820000,107.91850000,145.02910000,723.73310000,186.32100000,203.11820000,193.94690000,162.52630000,229.79400000
Maldives,MDV,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,221.58030000,235.46970000,263.54340000,273.32230000,293.48710000,222.61940000,169.64970000,140.66740000,99.16041000,86.97153000,95.56703000,111.28180000,122.30950000,106.48230000,91.45107000,91.32327000,101.89520000,139.18620000,202.74610000,180.91440000,106.25720000,92.51982000,56.08554000,121.37000000
Maldives,MDV,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,221.58030000,235.46970000,263.54340000,273.32230000,293.48710000,222.61940000,169.64970000,140.66740000,99.16041000,86.97153000,95.56703000,111.28180000,122.30950000,106.48230000,91.45107000,91.32327000,101.89520000,139.18620000,202.74610000,180.91440000,106.25720000,92.51982000,56.08554000,121.37000000
Maldives,MDV,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,4222.06600000,4248.75900000,4689.15700000,3471.95000000,2969.61300000,4027.03700000,4616.53600000,5107.55000000,4063.35100000,3802.00900000,2593.00800000,1101.17300000,6.99864900,0.00000000,0.00000000,332.62560000,0.00000000,0.00000000,515.37870000,0.00000000,91.83086000,96.67341000,101.94740000,104.08480000
Maldives,MDV,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,3.82801500,3.74734000,3.66779500,3.60609800,3.51050200,3.36238700,3.30375500,3.21724000,2.94092000,2.83803300,2.74737600,3.22278900,3.15562400,3.02942400,3.02712300,2.95558100,2.84584400,2.72722600,2.64013600,2.50658900,2.39779600,2.30900600,2.21335000,2.30027500
Maldives,MDV,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,2.91224200,3.10261700,3.11285500,3.32768300,3.51518200,3.18061600,2.79046200,2.55802600,2.36665200,2.17627500,1.94328200,1.99024600,2.27251100,2.38140500,2.42081200,2.85377900,3.17745300,3.11568400,2.96814200,2.90010000,2.63228000,2.44467100,2.27996200,2.03898200
Maldives,MDV,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,..
Maldives,MDV,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
Maldives,MDV,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,4450.38600000,4491.07900000,4959.48100000,3752.20600000,3270.12600000,4256.19900000,4792.28000000,5253.99300000,4167.81900000,3893.99500000,2693.26600000,1217.66800000,134.73630000,111.89320000,96.89900000,429.75820000,107.91850000,145.02910000,723.73310000,186.32100000,203.11820000,193.94690000,162.52630000,229.79400000
Maldives,MDV,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,56312188.00000000,61029755.00000000,69533828.00000000,73374734.00000000,80276647.00000000,62199424.00000000,48571714.00000000,41382392.00000000,30014172.00000000,27071194.00000000,30543986.00000000,36443328.00000000,40994346.00000000,36571566.00000000,32318625.00000000,33400026.00000000,38770598.00000000,55289924.00000000,84259879.00000000,78700457.00000000,48338014.00000000,43994380.00000000,27840975.00000000,62590009.00000000
Maldives,MDV,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,56312188.00000000,61029755.00000000,69533828.00000000,73374734.00000000,80276647.00000000,62199424.00000000,48571714.00000000,41382392.00000000,30014172.00000000,27071194.00000000,30543986.00000000,36443328.00000000,40994346.00000000,36571566.00000000,32318625.00000000,33400026.00000000,38770598.00000000,55289924.00000000,84259879.00000000,78700457.00000000,48338014.00000000,43994380.00000000,27840975.00000000,62590009.00000000
